19	176,
37	171,
56	166,
74	158,
93	170,
111	173,
130	187,
148	198,
166	203,
185	199,
203	186,
222	181,
240	178,
259	174,
277	171,
295	165,
314	161,
332	171,
351	177,
369	194,
388	201,
406	205,
424	196,
443	184,
461	180,
480	177,
497	172,
516	177,
533	178,
550	178,
569	181,
586	179,
604	177,
622	176,
640	172,
657	168,
674	165,
693	164,
710	158,
728	153,
746	159,
763	160,
781	162,
799	170,
817	172,
834	173,
851	174,
870	177,
887	178,
905	179,
923	181,
941	182,
958	184,
976	190,
994	194,
1011	199,
1030	196,
1047	175,
1064	161,
1083	169,
1100	175,
1118	182,
1136	200,
1154	197,
1171	180,
1189	166,
1207	166,
1224	176,
1243	187,
1260	202,
1277	200,
1296	183,
1313	169,
1331	169,
1348	180,
1366	187,
1384	207,
1401	199,
1419	177,
1437	163,
1455	173,
1472	180,
1490	188,
1508	203,
1525	198,
1544	174,
1561	165,
1579	172,
1597	178,
1614	186,
1632	202,
1650	195,
1668	181,
1685	163,
1703	169,
1721	179,
1738	186,
1757	203,
1774	196,
1792	177,
1810	160,
1827	169,
1845	178,
1863	187,
1881	203,
1898	195,
1915	180,
1933	162,
1951	172,
1969	178,
1986	186,
2004	204,
2022	195,
2039	180,
2058	158,
2075	171,
2093	177,
2111	185,
2128	202,
2146	198,
2164	178,
2182	158,
2199	167,
2217	177,
2235	187,
2252	207,
2271	194,
2288	176,
2306	162,
2324	171,
2341	179,
2359	186,
2377	202,
2395	192,
2412	171,
2430	164,
2448	173,
2465	180,
2483	190,
2500	205,
2519	187,
2536	173,
2553	165,
2572	176,
2589	181,
2607	191,
2625	206,
2642	193,
2660	181,
2678	162,
2696	175,
2713	185,
2732	195,
2749	207,
2766	194,
2785	178,
2802	169,
2820	178,
2838	185,
2855	194,
2873	207,
2891	186,
2909	182,
2926	169,
2945	177,
2962	185,
2979	191,
2998	204,
3015	197,
3033	185,
3050	168,
3067	174,
3086	185,
3103	190,
3121	206,
3139	196,
3156	178,
3174	171,
3192	174,
3210	183,
3227	192,
3246	210,
3263	202,
3280	188,
3299	167,
3316	177,
3334	187,
3352	194,
3369	211,
3387	202,
3405	184,
3423	163,
3440	175,
3459	187,
3476	194,
3493	210,
3512	199,
3529	185,
3547	163,
3565	176,
3582	187,
3600	194,
3617	209,
3635	199,
3653	183,
3671	164,
3688	177,
3706	187,
3724	193,
3741	209,
3760	192,
3777	180,
3794	160,
3813	177,
3830	185,
3848	191,
3866	207,
3884	195,
3901	184,
3919	161,
3937	177,
3954	186,
3973	195,
3990	207,
4007	195,
4026	184,
4043	165,
4061	178,
4079	189,
4097	196,
4114	209,
4132	191,
4150	183,
4167	168,
4185	178,
4202	189,
4220	201,
4238	209,
4255	194,
4274	183,
4291	164,
4308	175,
4327	185,
4344	186,
4362	188,
4380	193,
4398	198,
4415	201,
4432	204,
4451	206,
4468	205,
4486	203,
4504	197,
4521	191,
4539	175,
4557	180,
4575	190,
4592	197,
4611	213,
4628	209,
4645	192,
4664	172,
4681	178,
4699	188,
4717	197,
4734	212,
4752	208,
4769	189,
4787	183,
4805	179,
4823	188,
4840	194,
4858	211,
4876	204,
4893	188,
4912	170,
4929	180,
4946	189,
4965	196,
4982	213,
5000	205,
5018	185,
5036	169,
5053	177,
5071	188,
5089	194,
5106	210,
5125	202,
5142	189,
5159	165,
5178	175,
5195	185,
5213	193,
5231	209,
5249	201,
5266	183,
5284	163,
5302	175,
5319	187,
5337	195,
5354	212,
5372	200,
5390	187,
5407	167,
5426	179,
5443	187,
5460	194,
5479	210,
5496	200,
5514	182,
5532	163,
5550	175,
5567	186,
5585	195,
5603	210,
5620	200,
5639	185,
5656	163,
5673	179,
5692	188,
5709	195,
5727	210,
5745	196,
5763	185,
5780	164,
5798	180,
5816	188,
5833	195,
5852	210,
5869	197,
5886	182,
5904	165,
5921	177,
5940	189,
5957	197,
5975	211,
5993	195,
6010	186,
6028	168,
6046	184,
6064	193,
6081	202,
6099	214,
6117	199,
6134	187,
6153	171,
6170	183,
6188	192,
6206	205,
6223	213,
6241	196,
6259	186,
6277	168,
6294	181,
6312	189,
6330	199,
6347	209,
6366	193,
6383	185,
6401	171,
6419	183,
6436	190,
6454	201,
6471	209,
6489	194,
6507	179,
6524	168,
6542	180,
6560	191,
6578	202,
6595	209,
6614	192,
6631	179,
6648	168,
6667	182,
6684	189,
6702	201,
6720	205,
6737	190,
6755	176,
6773	162,
6791	169,
6808	172,
6827	177,
6844	180,
6861	186,
6880	203,
6897	204,
6915	190,
6933	169,
6950	172,
6968	180,
6986	189,
7004	203,
7021	203,
7040	185,
7057	168,
7074	169,
7093	181,
7110	188,
7128	202,
7146	201,
7163	186,
7181	173,
7199	171,
7217	182,
7234	190,
7251	205,
7269	202,
7287	185,
7305	164,
7322	171,
7341	181,
7358	188,
7375	203,
7394	198,
7411	186,
7429	162,
7447	172,
7464	180,
7482	189,
7500	206,
7518	199,
7535	184,
7554	162,
7571	161,
7589	166,
7608	180,
7625	189,
7644	199,
7662	205,
7680	200,
7698	188,
7716	183,
7734	163,
7752	177,
7771	185,
7788	197,
7806	203,
7825	189,
7842	179,
7861	168,
7879	177,
7897	184,
7915	198,
7933	204,
7951	186,
7969	178,
7987	163,
8004	177,
8023	186,
8040	200,
8057	205,
8076	189,
8093	179,
8112	170,
8130	177,
8147	187,
8166	201,
8184	204,
8202	188,
8220	175,
8239	165,
8256	179,
8274	189,
8293	201,
8310	204,
8329	188,
8347	179,
8365	176,
8383	161,
8401	182,
8419	189,
8437	199,
8456	208,
8473	193,
8492	181,
8510	165,
8527	178,
8546	188,
8564	192,
8582	207,
8600	190,
8619	182,
8636	167,
8654	176,
8672	185,
8689	194,
8708	207,
8725	198,
8742	193,
8761	185,
8778	177,
8796	176,
8814	180,
8832	187,
8849	188,
8867	207,
8885	207,
8902	191,
8921	170,
8938	169,
8956	183,
8975	189,
8992	204,
9011	200,
9029	187,
9047	170,
9065	174,
9083	185,
9101	190,
9119	208,
9138	201,
9155	185,
9174	171,
9192	173,
9209	182,
9228	190,
9246	206,
9264	200,
9282	185,
9300	164,
9318	169,
9336	174,
9355	172,
9372	191,
9391	204,
9409	208,
9426	191,
9445	181,
9463	181,
9481	164,
9499	173,
9518	182,
9535	187,
9553	202,
9572	193,
9589	180,
9608	159,
9626	170,
9644	179,
9662	187,
9679	204,
9697	194,
9715	179,
9733	158,
9751	175,
9769	181,
9787	187,
9805	202,
9824	191,
9841	178,
9860	159,
9878	171,
9895	176,
9914	186,
9932	184,
9950	209,
9968	195,
9987	184,
10004	154,
10022	175,
10041	198,
10058	194,
10077	167,
10094	179,
10112	197,
10130	189,
10147	158,
10166	177,
10184	179,
10202	194,
10220	188,
10238	164,
10256	183,
10274	189,
10292	207,
10310	171,
10329	179,
10346	191,
10364	205,
10383	180,
10400	172,
10419	185,
10436	201,
10455	179,
10473	170,
10490	186,
10509	202,
10527	179,
10545	170,
10563	185,
10580	204,
10599	182,
10617	171,
10635	185,
10653	204,
10672	182,
10689	168,
10707	185,
10725	204,
10743	182,
10762	170,
10779	185,
10798	205,
10816	184,
10833	172,
10852	186,
10869	207,
10888	183,
10906	169,
10924	186,
10942	207,
10960	187,
10978	169,
10996	187,
11014	208,
11032	187,
11051	170,
11068	187,
11086	208,
11105	187,
11122	168,
11141	186,
11158	208,
11176	189,
11195	165,
11212	186,
11231	207,
11249	188,
11267	167,
11285	185,
11302	206,
11321	188,
11339	161,
11357	184,
11375	203,
11394	192,
11411	164,
11429	184,
11447	197,
11465	191,
11484	164,
11501	186,
11520	203,
11538	185,
11555	158,
11574	160,
11591	200,
11610	195,
11628	164,
11645	179,
11664	194,
11682	192,
11700	163,
11718	176,
11736	193,
11754	194,
11772	162,
11790	176,
11808	190,
11827	195,
11844	165,
11863	175,
11880	188,
11898	195,
11917	168,
11934	174,
11953	188,
11971	197,
11988	172,
12007	176,
12024	189,
12043	199,
12061	179,
12079	175,
12097	190,
12115	202,
12133	176,
12151	176,
12169	191,
12187	203,
12206	181,
12223	175,
12241	189,
12260	203,
12277	178,
12296	174,
12313	184,
12332	201,
12350	181,
12367	177,
12386	193,
12404	207,
12422	180,
12440	144,
12457	185,
12476	208,
12494	184,
12512	174,
12530	187,
12549	206,
12566	181,
12584	173,
12602	186,
12620	207,
12639	185,
12656	172,
12675	188,
12693	208,
12710	187,
12729	172,
12746	188,
12765	208,
12783	187,
12801	169,
12819	185,
12837	201,
12855	191,
12873	173,
12891	188,
12909	207,
12928	183,
12945	171,
12963	189,
12982	210,
12999	190,
13018	166,
13035	186,
13053	207,
13072	188,
13089	168,
13108	186,
13126	206,
13144	190,
13162	130,
13179	184,
13198	208,
13216	197,
13234	167,
13252	184,
13271	195,
13288	190,
13306	169,
13324	189,
13342	208,
13361	194,
13378	168,
13396	185,
13415	204,
13432	195,
13451	166,
13468	185,
13487	204,
13505	198,
13522	167,
13541	185,
13559	202,
13577	201,
13595	168,
13613	185,
13631	201,
13649	203,
13667	175,
13685	185,
13704	199,
13721	204,
13740	179,
13757	184,
13775	197,
13794	205,
13811	185,
13830	184,
13848	198,
13865	207,
13884	186,
13901	186,
13920	199,
13938	208,
13956	184,
13974	184,
13992	198,
14010	209,
14028	186,
14046	183,
14064	198,
14083	210,
14100	185,
14118	185,
14137	197,
14154	212,
14173	186,
14190	182,
14209	198,
14227	213,
14244	190,
14263	182,
14281	196,
14299	213,
14317	190,
14334	181,
14353	195,
14371	213,
14389	190,
14407	179,
14426	195,
14443	214,
14461	191,
14479	180,
14497	196,
14516	215,
14533	192,
14552	177,
14570	193,
14587	213,
14606	193,
14623	183,
14641	179,
14659	197,
14676	214,
14695	186,
14713	160,
14731	176,
14749	202,
14768	207,
14785	176,
14803	182,
14821	195,
14839	202,
14858	174,
14875	180,
14894	195,
14912	204,
14929	184,
14948	182,
14965	195,
14984	206,
15002	178,
15020	180,
15038	195,
15056	208,
15074	189,
15092	174,
15110	190,
15127	209,
15145	200,
15163	175,
15181	180,
15200	199,
15217	207,
15236	177,
15254	181,
15271	194,
15290	203,
15307	200,
15326	162,
15344	182,
15362	203,
15380	205,
15398	169,
15416	168,
15434	184,
15452	212,
15469	196,
15488	168,
15505	167,
15523	187,
15542	211,
15559	191,
15578	179,
15596	183,
15613	198,
15632	171,
15649	169,
15668	188,
15686	207,
15704	196,
15722	164,
15740	183,
15758	201,
15776	195,
15794	162,
15812	182,
15831	200,
15848	196,
15866	165,
15885	182,
15902	198,
15921	198,
15938	165,
15956	171,
15975	181,
15992	193,
16011	197,
16029	166,
16047	185,
16065	188,
16083	202,
16101	183,
16119	174,
16137	188,
16155	206,
16174	190,
16191	161,
16209	184,
16228	203,
16245	189,
16264	162,
16281	184,
16300	202,
16318	193,
16335	164,
16354	183,
16372	201,
16390	194,
16408	175,
16425	156,
16443	186,
16461	211,
16479	197,
16497	168,
16516	175,
16533	187,
16551	216,
16570	193,
16587	179,
16606	195,
16623	212,
16642	188,
16660	168,
16677	185,
16696	195,
16714	206,
16732	181,
16750	185,
16768	200,
16786	211,
16804	191,
16822	190,
16840	203,
16859	215,
16876	189,
16894	189,
16912	202,
16930	214,
16949	192,
16966	187,
16985	200,
17003	212,
17020	187,
17039	183,
17056	197,
17075	211,
17093	186,
17111	180,
17129	189,
17147	201,
17165	208,
17183	192,
17202	178,
17219	168,
17238	180,
17256	188,
17273	211,
17292	182,
17309	178,
17328	190,
17346	213,
17363	192,
17382	175,
17400	194,
17418	218,
17436	192,
17454	175,
17472	194,
17490	217,
17508	194,
17526	174,
17545	191,
17562	213,
17581	194,
17598	172,
17616	190,
17635	213,
17652	189,
17671	175,
17689	191,
17707	212,
17725	192,
17742	166,
17761	190,
17779	209,
17797	195,
17815	168,
17833	190,
17851	209,
17869	198,
17887	171,
17905	190,
17924	209,
17941	197,
17959	177,
17978	196,
17995	215,
18014	207,
18031	179,
18050	197,
18068	217,
18085	210,
18104	184,
18122	195,
18140	211,
18158	207,
18176	179,
18194	188,
18212	196,
18230	205,
18248	216,
18267	204,
18284	190,
18302	177,
18321	188,
18338	197,
18357	208,
18375	215,
18393	199,
18411	185,
18429	172,
18447	186,
18465	195,
18484	209,
18501	218,
18520	201,
18538	197,
18555	183,
18574	195,
18592	203,
18610	215,
18628	221,
18646	200,
18663	194,
18681	181,
18699	201,
18717	214,
18736	238,
18753	208,
18771	189,
18790	210,
18807	235,
18826	208,
18844	188,
18862	208,
18880	233,
18897	206,
18916	182,
18934	205,
18952	233,
18970	207,
18989	182,
19006	206,
19024	240,
19042	216,
19060	191,
19079	212,
19096	240,
19115	211,
19133	184,
19150	204,
19169	234,
19186	210,
19205	177,
19223	202,
19240	228,
19259	209,
19277	184,
19295	201,
19313	224,
19331	200,
19349	172,
19367	188,
19385	211,
19403	196,
19422	163,
19439	189,
19458	211,
19475	199,
19493	173,
19512	192,
19529	216,
19548	204,
19566	175,
19584	193,
19602	217,
19619	210,
19638	181,
19656	195,
19674	218,
19692	215,
19710	177,
19728	111,
19746	216,
19764	215,
19782	180,
19801	194,
19818	212,
19836	218,
19855	190,
19872	191,
19891	208,
19908	215,
19927	182,
19945	190,
19962	205,
19981	214,
19999	181,
20017	185,
20035	201,
20052	210,
20071	186,
20089	182,
20107	198,
20125	209,
20144	186,
20161	175,
20179	135,
20197	191,
20215	172,
20234	168,
20251	171,
20270	155,
20288	109,
20305	102,
20324	139,
20341	123,
20360	96,
